iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
21,644.2505842242444,9,8.866510391235352,671.929431833933,649.006516258866,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
22,644.2505842242444,9,9.194058179855347,679.7086352722883,648.7188495886819,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
23,644.2505842242444,9,9.574161767959595,682.1666993554352,648.7188495886819,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
24,644.2505842242444,9,9.959092855453491,687.1914815024072,649.006516258866,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
25,644.2505842242444,9,10.2925124168396,664.9841664257125,649.0065162588662,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
26,644.2505842242444,9,10.684067726135254,689.1223912671946,649.006516258866,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
27,644.2505842242444,9,11.021251201629639,680.814619693293,648.7188495886819,"[0, 9, 20, 1, 0, 23, 22, 4, 25, 0, 5, 18, 6, 13, 0, 12, 3, 24, 0, 11, 19, 10, 0, 15, 0, 2, 21, 0, 14, 16, 17, 0, 7, 8, 0]"
28,643.9629175540604,9,11.482344388961792,672.8966411147132,643.9629175540604,"[0, 9, 20, 1, 0, 7, 8, 0, 15, 6, 13, 0, 23, 22, 4, 25, 0, 5, 18, 0, 2, 21, 0, 12, 3, 24, 0, 14, 16, 17, 0, 11, 19, 10, 0]"
29,643.9629175540601,9,11.944534301757812,675.2372862621082,643.9629175540601,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
30,643.9629175540601,9,12.51036810874939,682.0102485962223,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
31,643.9629175540601,9,12.902162551879883,679.9253067052338,648.7188495886817,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
32,643.9629175540601,9,13.225937604904175,669.7626235498407,644.2505842242443,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
33,643.9629175540601,9,13.591325998306274,664.9353882996766,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
34,643.9629175540601,9,13.911777973175049,685.7325644892035,644.2505842242447,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
35,643.9629175540601,9,14.264320373535156,675.9842280849208,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
36,643.9629175540601,9,14.65994644165039,671.7405991286976,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
37,643.9629175540601,9,14.979818344116211,675.7596163330929,649.9045825913428,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
38,643.9629175540601,9,15.333388328552246,683.1081218307056,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
39,643.9629175540601,9,15.668125629425049,667.0887140536066,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
40,643.9629175540601,9,16.03258967399597,674.7983021681742,647.4031677344233,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
41,643.9629175540601,9,16.37125563621521,674.6722575766328,647.4031677344233,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
42,643.9629175540601,9,16.708129167556763,668.4506853917156,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
43,643.9629175540601,9,17.097509384155273,665.199280856815,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
44,643.9629175540601,9,17.43545126914978,666.7796946436301,646.1434882234,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
45,643.9629175540601,9,17.798102855682373,678.5120878778932,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
46,643.9629175540601,9,18.103536367416382,673.2429496999914,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
47,643.9629175540601,9,18.470116138458252,669.9107566826069,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
48,643.9629175540601,9,18.795345306396484,680.9013417388603,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
49,643.9629175540601,9,19.159911632537842,665.8215674718298,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
50,643.9629175540601,9,19.498512029647827,666.944129648152,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
51,643.9629175540601,9,19.775043725967407,675.7927923928698,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
52,643.9629175540601,9,20.14002013206482,670.9524058393908,649.0065162588662,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
53,643.9629175540601,9,20.46360158920288,673.2152670239241,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
54,643.9629175540601,9,20.826285123825073,665.6025838410109,644.2505842242447,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
55,643.9629175540601,9,21.153008222579956,668.7372011686268,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
56,643.9629175540601,9,21.508122205734253,669.0922098048123,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
57,643.9629175540601,9,21.889352560043335,668.0672285814481,649.0065162588662,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
58,643.9629175540601,9,22.220847845077515,674.0299589206314,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
59,643.9629175540601,9,22.67250919342041,672.6058496100428,644.2505842242446,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
60,643.9629175540601,9,22.996413707733154,668.4904976980871,648.7188495886821,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
61,643.9629175540601,9,23.365442991256714,679.3434782045667,649.0065162588662,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
62,643.9629175540601,9,23.70860457420349,669.6767590249231,649.0065162588662,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
63,643.9629175540601,9,24.081557750701904,671.9081122350279,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
64,643.9629175540601,9,24.436274766921997,668.4115759545882,644.2505842242447,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
65,643.9629175540601,9,24.79159641265869,668.3476837858368,648.7188495886821,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
66,643.9629175540601,9,25.219363927841187,665.1021063324993,648.7188495886821,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
67,643.9629175540601,9,25.748977661132812,677.0955333132996,647.4031677344234,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
68,643.9629175540601,9,26.141127586364746,667.431803855841,648.7188495886817,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
69,643.9629175540601,9,26.499119758605957,662.796944352172,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
70,643.9629175540601,9,26.87827754020691,666.9634879278915,649.9045825913428,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
71,643.9629175540601,9,27.209531545639038,671.9809417801035,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
72,643.9629175540601,9,27.594980001449585,667.0477930588461,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
73,643.9629175540601,9,27.98581051826477,672.3567766533422,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
74,643.9629175540601,9,28.417912006378174,668.8725928933155,647.4031677344234,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
75,643.9629175540601,9,28.79228639602661,677.5015125477566,649.0065162588661,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
76,643.9629175540601,9,29.227245807647705,667.1942051133784,648.7188495886817,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
77,643.9629175540601,9,29.636945724487305,671.0857405489912,649.0065162588661,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
78,643.9629175540601,9,30.096734046936035,680.5689015100285,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
79,643.9629175540601,9,30.48654556274414,666.1364350680325,643.9629175540603,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
80,643.9629175540601,9,30.87130093574524,668.3288109244781,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
81,643.9629175540601,9,31.238768100738525,673.3207892208635,648.7188495886817,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
82,643.9629175540601,9,31.66793179512024,673.7028537101965,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
83,643.9629175540601,9,32.1401731967926,675.0148599523837,648.7188495886821,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
84,643.9629175540601,9,32.67356038093567,672.7959579623446,643.9629175540604,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
85,643.9629175540601,9,33.10614252090454,675.7008513286844,647.4031677344235,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
86,643.9629175540601,9,33.4915611743927,679.4991208156013,649.0065162588662,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
87,643.9629175540601,9,33.98202395439148,668.8012415372884,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
88,643.9629175540601,9,34.42522120475769,666.9443359884189,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
89,643.9629175540601,9,34.87250876426697,668.0153073728882,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
90,643.9629175540601,9,35.269989013671875,663.6214055808389,644.2505842242444,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
91,643.9629175540601,9,35.66718077659607,672.9688609177812,649.4421899415979,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
92,643.9629175540601,9,35.9950737953186,668.3199195901392,643.9629175540603,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
93,643.9629175540601,9,36.36707949638367,659.4067578407205,647.4031677344235,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
94,643.9629175540601,9,36.681015729904175,672.6032131972153,649.006516258866,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
95,643.9629175540601,9,37.01960849761963,667.9482869419237,648.7188495886819,"[0, 9, 20, 1, 0, 12, 3, 24, 25, 0, 23, 22, 4, 0, 15, 6, 13, 0, 2, 21, 0, 5, 18, 0, 11, 19, 10, 0, 14, 16, 17, 0, 7, 8, 0]"
