iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
27,1235.4418151375633,17,27.459781169891357,1302.8809014310525,1241.1689830029854,"[0, 18, 6, 13, 0, 28, 50, 1, 0, 22, 4, 25, 0, 27, 7, 48, 0, 42, 15, 43, 0, 11, 49, 0, 31, 10, 32, 0, 2, 21, 40, 26, 0, 30, 20, 0, 5, 16, 17, 0, 29, 34, 35, 0, 33, 9, 3, 24, 0, 12, 0, 45, 8, 46, 0, 39, 23, 41, 37, 0, 14, 44, 38, 0, 36, 47, 19, 0]"
28,1235.4418151375633,17,28.262309074401855,1307.6937587767416,1245.7002702529915,"[0, 18, 6, 13, 0, 28, 50, 1, 0, 22, 4, 25, 0, 27, 7, 48, 0, 42, 15, 43, 0, 11, 49, 0, 31, 10, 32, 0, 2, 21, 40, 26, 0, 30, 20, 0, 5, 16, 17, 0, 29, 34, 35, 0, 33, 9, 3, 24, 0, 12, 0, 45, 8, 46, 0, 39, 23, 41, 37, 0, 14, 44, 38, 0, 36, 47, 19, 0]"
29,1209.9460678488567,16,29.225325345993042,1289.4286762696634,1209.9460678488567,"[0, 27, 7, 48, 0, 28, 50, 1, 0, 12, 3, 24, 25, 0, 2, 21, 40, 26, 13, 0, 5, 16, 17, 0, 18, 6, 37, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 31, 10, 32, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 33, 9, 20, 0, 30, 0, 11, 49, 0, 36, 47, 19, 0]"
30,1209.9460678488567,16,30.098708391189575,1288.2513345110035,1229.0756074097112,"[0, 27, 7, 48, 0, 28, 50, 1, 0, 12, 3, 24, 25, 0, 2, 21, 40, 26, 13, 0, 5, 16, 17, 0, 18, 6, 37, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 31, 10, 32, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 33, 9, 20, 0, 30, 0, 11, 49, 0, 36, 47, 19, 0]"
31,1195.0139209900135,16,30.930776357650757,1290.6437801658733,1195.0139209900135,"[0, 27, 7, 48, 0, 28, 50, 1, 0, 12, 3, 24, 25, 0, 45, 8, 46, 17, 0, 18, 6, 13, 0, 36, 47, 19, 10, 32, 0, 2, 21, 40, 26, 0, 11, 49, 0, 31, 30, 20, 0, 42, 15, 43, 0, 29, 34, 35, 0, 33, 9, 0, 5, 16, 37, 0, 22, 4, 0, 39, 23, 41, 0, 14, 44, 38, 0]"
32,1195.0139209900135,16,31.758306980133057,1287.4836219736549,1206.5909822513145,"[0, 27, 7, 48, 0, 28, 50, 1, 0, 12, 3, 24, 25, 0, 45, 8, 46, 17, 0, 18, 6, 13, 0, 36, 47, 19, 10, 32, 0, 2, 21, 40, 26, 0, 11, 49, 0, 31, 30, 20, 0, 42, 15, 43, 0, 29, 34, 35, 0, 33, 9, 0, 5, 16, 37, 0, 22, 4, 0, 39, 23, 41, 0, 14, 44, 38, 0]"
33,1176.1306556488205,15,32.61179733276367,1256.7063273786089,1176.1306556488205,"[0, 27, 7, 48, 0, 33, 9, 3, 24, 25, 0, 28, 50, 1, 0, 18, 6, 13, 0, 45, 8, 46, 17, 0, 2, 21, 40, 26, 0, 14, 44, 38, 43, 0, 42, 15, 41, 37, 0, 39, 23, 22, 4, 0, 12, 34, 35, 0, 5, 16, 0, 36, 47, 19, 10, 32, 0, 11, 49, 0, 31, 30, 20, 0, 29, 0]"
34,1176.1306556488205,15,33.49411725997925,1288.2549545630338,1229.0756074097114,"[0, 27, 7, 48, 0, 33, 9, 3, 24, 25, 0, 28, 50, 1, 0, 18, 6, 13, 0, 45, 8, 46, 17, 0, 2, 21, 40, 26, 0, 14, 44, 38, 43, 0, 42, 15, 41, 37, 0, 39, 23, 22, 4, 0, 12, 34, 35, 0, 5, 16, 0, 36, 47, 19, 10, 32, 0, 11, 49, 0, 31, 30, 20, 0, 29, 0]"
35,1176.1306556488205,15,34.32438778877258,1255.804489698832,1192.1003795781376,"[0, 27, 7, 48, 0, 33, 9, 3, 24, 25, 0, 28, 50, 1, 0, 18, 6, 13, 0, 45, 8, 46, 17, 0, 2, 21, 40, 26, 0, 14, 44, 38, 43, 0, 42, 15, 41, 37, 0, 39, 23, 22, 4, 0, 12, 34, 35, 0, 5, 16, 0, 36, 47, 19, 10, 32, 0, 11, 49, 0, 31, 30, 20, 0, 29, 0]"
36,1169.7659693611395,15,35.18187975883484,1256.3980304851002,1169.7659693611395,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
37,1169.7659693611395,15,36.071001291275024,1268.9369101523052,1199.3242502227595,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
38,1169.7659693611395,15,37.06105279922485,1246.8363563612515,1190.1652167015857,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
39,1169.7659693611395,15,37.91112494468689,1255.4197351004975,1181.7311983285626,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
40,1169.7659693611395,15,38.730170011520386,1251.2024667453147,1194.2257972154741,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
41,1169.7659693611395,15,39.48119568824768,1232.9088047924408,1176.2981841521228,"[0, 2, 21, 40, 26, 13, 0, 27, 7, 48, 0, 29, 34, 35, 0, 28, 50, 1, 0, 33, 9, 3, 24, 25, 0, 12, 0, 18, 6, 37, 17, 0, 5, 16, 0, 31, 30, 20, 32, 0, 42, 15, 41, 0, 36, 47, 19, 10, 0, 11, 49, 0, 45, 8, 46, 0, 39, 23, 22, 4, 0, 14, 44, 38, 43, 0]"
42,1168.0366414586708,15,40.28149366378784,1252.0483256941125,1168.0366414586708,"[0, 2, 21, 40, 26, 13, 0, 45, 8, 46, 17, 0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 18, 6, 37, 0, 42, 15, 41, 0, 5, 16, 0, 33, 9, 20, 32, 0, 31, 30, 10, 0, 39, 23, 22, 4, 0, 29, 34, 35, 0, 11, 49, 0, 14, 44, 38, 43, 0, 36, 47, 19, 0]"
43,1168.0366414586708,15,41.06710958480835,1239.0941047125377,1176.89282994219,"[0, 2, 21, 40, 26, 13, 0, 45, 8, 46, 17, 0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 18, 6, 37, 0, 42, 15, 41, 0, 5, 16, 0, 33, 9, 20, 32, 0, 31, 30, 10, 0, 39, 23, 22, 4, 0, 29, 34, 35, 0, 11, 49, 0, 14, 44, 38, 43, 0, 36, 47, 19, 0]"
44,1138.6210378762676,15,41.84820055961609,1221.4166739668276,1138.6210378762676,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
45,1138.6210378762676,15,42.614553689956665,1218.707149095972,1156.8791741930984,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
46,1138.6210378762676,15,43.402159214019775,1221.2653550990776,1157.7250479835927,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
47,1138.6210378762676,15,44.16491174697876,1213.937484364418,1165.1893783176915,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
48,1138.6210378762676,15,44.98017859458923,1218.5234180089553,1144.3081230921812,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
49,1138.6210378762676,15,45.81509017944336,1206.0555893854098,1166.7715162910551,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
50,1138.6210378762676,15,46.60210299491882,1208.0052909121139,1162.6384345476756,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
51,1138.6210378762676,15,47.477384090423584,1197.0880971708316,1152.7369552382897,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
52,1138.6210378762676,15,48.27636933326721,1207.7783895893556,1153.4252945390813,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
53,1138.6210378762676,15,49.170236587524414,1209.2749784523382,1151.0260321428816,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
54,1138.6210378762676,15,50.00522041320801,1194.2694687331386,1155.0668504725998,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
55,1138.6210378762676,15,50.799274921417236,1190.7755175117961,1152.3336878753946,"[0, 28, 50, 1, 0, 27, 7, 48, 0, 12, 3, 24, 25, 0, 33, 9, 20, 32, 0, 18, 6, 13, 0, 36, 47, 19, 10, 0, 2, 21, 40, 26, 0, 31, 30, 0, 45, 8, 46, 17, 0, 5, 16, 37, 0, 11, 49, 0, 14, 44, 38, 43, 0, 29, 34, 35, 0, 42, 15, 41, 0, 39, 23, 22, 4, 0]"
