iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best
0,12517.161663555406,103,1.166278600692749,13523.068396543295,12517.161663555406
1,10933.014593265929,81,2.3812551498413086,11517.642028715536,10933.014593265929
2,10034.266141092658,78,3.3827826976776123,10892.107551401004,10034.266141092658
3,9764.066712619791,76,4.337247610092163,10326.247774920503,9764.066712619791
4,9607.68990219126,70,5.278965473175049,10084.539174358033,9607.68990219126
5,9397.921672961935,71,6.206310510635376,9893.22672071348,9397.921672961935
6,9180.202198394993,68,7.121427774429321,9755.580583496447,9180.202198394993
7,9180.202198394993,68,8.034915208816528,9782.192136579488,9445.265688960433
8,9030.113328494483,68,8.94590449333191,9572.62016074973,9030.113328494483
9,9030.113328494483,68,9.93168020248413,9424.34023372368,9150.431838558065
10,8877.962047196594,66,10.874269008636475,9454.04952360108,8877.962047196594
11,8877.962047196594,66,11.889167070388794,9381.689310236361,8995.068015648932
12,8862.491763137417,65,12.834085464477539,9259.614878346152,8862.491763137417
13,8862.491763137417,65,13.78818392753601,9268.888355863852,8904.938292884379
14,8834.28632941353,62,14.707338809967041,9309.645900562726,8834.28632941353
15,8764.487582547732,66,15.594764471054077,9167.776486919221,8764.487582547732
16,8756.98059250824,61,16.478183031082153,9113.478784610666,8756.98059250824
17,8727.81199528281,64,17.345684051513672,9161.99729252675,8727.81199528281
18,8387.548480961732,59,18.206135988235474,9000.009881036884,8387.548480961732
19,8387.548480961732,59,19.061712503433228,8936.68511301653,8555.405524314774
20,8387.548480961732,59,19.904801607131958,8939.601148301726,8568.795577775592
21,8387.548480961732,59,20.747372150421143,8790.858913019123,8454.357185595876
22,8387.548480961732,59,21.6019344329834,8913.788734686264,8496.333860455248
23,8387.548480961732,59,22.44250202178955,8812.783601962838,8429.699334904164
24,8301.748266222925,57,23.274178743362427,8691.117906896267,8301.748266222925
25,8206.07277065274,59,24.119579553604126,8760.993182904382,8206.07277065274
26,8206.07277065274,59,24.954628944396973,8788.235338017745,8329.627833452683
27,8206.07277065274,59,25.784876108169556,8787.11116092603,8305.55854997181
28,8206.07277065274,59,26.640632152557373,8683.430794288393,8258.527378970195
29,8206.07277065274,59,27.45551037788391,8722.678699005997,8348.077142152402
30,8206.07277065274,59,28.295841455459595,8667.48415273178,8329.20903129302
31,8144.5746483819585,57,29.100625038146973,8585.960688637666,8144.5746483819585
32,8082.021255742146,58,29.914461851119995,8554.05088739676,8082.021255742146
33,8082.021255742146,58,30.730397939682007,8564.155383567515,8237.307942390837
34,8082.021255742146,58,31.569502353668213,8565.691624335323,8249.347902282096
35,8082.021255742146,58,32.40367078781128,8519.632493067656,8151.915203432556
36,8082.021255742146,58,33.2054009437561,8576.832981743253,8107.210778963056
37,8082.021255742146,58,34.02020001411438,8519.914014328042,8178.7357519084435
38,8082.021255742146,58,34.82800889015198,8565.149075835687,8177.83804362344
39,8044.970820366563,56,35.64518332481384,8474.273453344773,8044.970820366563
40,7965.897971440674,57,36.47708702087402,8474.56694608332,7965.897971440674
41,7850.957572881554,55,37.28510046005249,8377.181930833802,7850.957572881554
42,7850.957572881554,55,38.09890842437744,8447.042215425969,8003.42601710252
43,7850.957572881554,55,38.89059066772461,8390.702920379246,7956.582912126948
44,7769.670630036817,53,39.69142818450928,8395.223782292967,7769.670630036817
45,7769.670630036817,53,40.50686430931091,8318.008765701024,8087.085737702608
46,7769.670630036817,53,41.29378795623779,8320.512645558649,7953.643297908396
47,7769.670630036817,53,42.0926468372345,8351.558402158056,8087.868677402593
48,7769.670630036817,53,42.87508177757263,8345.097827337786,7975.819009696482
49,7745.373649663571,52,43.67191171646118,8228.925554129968,7745.373649663571
50,7745.373649663571,52,44.558029651641846,8272.580658815985,7877.762451143967
51,7745.373649663571,52,45.33560013771057,8239.76131819732,7784.502965530848
52,7745.373649663571,52,46.125258684158325,8177.639266350651,7910.49079736457
53,7745.373649663571,52,46.90859293937683,8225.268045029388,7828.9032366658075
54,7745.373649663571,52,47.7026641368866,8105.592181397646,7757.454180520446
55,7745.373649663571,52,48.50098013877869,8154.847992001381,7802.759958250294
56,7745.373649663571,52,49.2900447845459,8081.520888465774,7888.043895859389
57,7690.894571720448,52,50.07594347000122,8099.39505810134,7690.894571720448
