iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
18,670.6329534136876,9,4.5515148639678955,720.9874696504227,676.2869517807859,"[0, 14, 16, 17, 0, 12, 9, 3, 24, 25, 0, 18, 6, 13, 0, 7, 20, 1, 0, 11, 19, 10, 0, 2, 21, 4, 0, 5, 8, 0, 23, 22, 0, 15, 0]"
19,670.6329534136876,9,4.701495170593262,718.2352050584936,680.9057019301795,"[0, 14, 16, 17, 0, 12, 9, 3, 24, 25, 0, 18, 6, 13, 0, 7, 20, 1, 0, 11, 19, 10, 0, 2, 21, 4, 0, 5, 8, 0, 23, 22, 0, 15, 0]"
20,665.877021379066,9,4.876892566680908,712.1958799886795,665.877021379066,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
21,665.877021379066,9,5.027904987335205,718.7721900596483,671.5310197461645,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
22,665.877021379066,9,5.200567722320557,710.6009511893249,677.3738089921517,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
23,665.877021379066,9,5.374953746795654,714.3374533769538,671.5310197461645,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
24,665.877021379066,9,5.525128126144409,719.4334009338957,671.5310197461644,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
25,665.877021379066,9,5.721606016159058,715.3483350162469,670.6329534136876,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
26,665.877021379066,9,5.888441324234009,714.8227733707561,676.2869517807859,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
27,665.877021379066,9,6.0528881549835205,710.4718012122322,670.6329534136877,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
28,665.877021379066,9,6.224290132522583,708.1923833978723,677.0485982276346,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
29,665.877021379066,9,6.366142511367798,703.3029645332429,673.349277991927,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
30,665.877021379066,9,6.533559322357178,713.7722006850739,676.2869517807859,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
31,665.877021379066,9,6.679314851760864,696.6877752908366,670.6329534136878,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
32,665.877021379066,9,6.846220970153809,705.876217003612,670.6329534136876,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
