iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best
0,464.1277823647838,7,0.07042336463928223,607.8723585764777,464.1277823647838
1,363.6868205068478,7,0.09067916870117188,548.8028155069007,363.6868205068478
2,363.6868205068478,7,0.11131119728088379,466.0188219856608,399.68156563757327
3,363.0065099939162,6,0.12978315353393555,453.3497466873587,363.0065099939162
4,245.24741845430373,5,0.14976167678833008,376.27604597339723,245.24741845430373
5,245.24741845430373,5,0.1688239574432373,328.4542557076953,245.621253222249
6,243.81929224943454,5,0.1864020824432373,349.8841440073784,243.81929224943454
7,243.81929224943454,5,0.19080519676208496,316.2538692344803,273.56997297808635
8,243.81929224943454,5,0.20687365531921387,295.1495031349254,245.62125322224904
9,243.81929224943454,5,0.23587393760681152,314.62229399967083,256.6311477076016
10,223.08189339370728,4,0.25512146949768066,284.40329922008124,223.08189339370728
11,223.08189339370728,4,0.2752079963684082,287.75321338083666,243.81929224943454
12,223.08189339370728,4,0.29096078872680664,277.77046826641543,245.24741845430373
13,223.08189339370728,4,0.3086817264556885,256.01177243531583,233.0251919980272
14,223.08189339370728,4,0.3245735168457031,265.07634540681954,223.4557281616526
15,223.08189339370728,4,0.34031248092651367,316.5831733235592,223.45572816165256
16,223.08189339370728,4,0.3560910224914551,251.11801384755427,223.08189339370728
17,223.08189339370728,4,0.3718118667602539,262.70778214091143,223.08189339370728
18,223.08189339370728,4,0.387570858001709,266.3109431810814,223.08189339370728
19,223.08189339370728,4,0.40343236923217773,259.61679444056915,223.08189339370728
20,223.08189339370728,4,0.40343236923217773,260.5806881090617,223.08189339370728
21,223.08189339370728,4,0.43322300910949707,246.89319292025326,223.08189339370728
22,223.08189339370728,4,0.44720911979675293,266.18198592861364,223.08189339370728
23,223.08189339370728,4,0.45096611976623535,246.73471035081215,223.08189339370728
24,223.08189339370728,4,0.46680116653442383,254.8950745629301,223.08189339370728
25,223.08189339370728,4,0.4866344928741455,267.4362010882525,223.08189339370728
26,223.08189339370728,4,0.5023765563964844,260.9277821080688,223.45572816165253
27,223.08189339370728,4,0.5143446922302246,255.61058863604876,223.08189339370728
28,223.08189339370728,4,0.5341136455535889,244.001964809136,223.08189339370728
29,223.08189339370728,4,0.5499083995819092,263.544058075497,223.08189339370728
30,223.08189339370728,4,0.5636942386627197,253.96361087717628,223.08189339370728
31,223.08189339370728,4,0.5771260261535645,247.26183511097298,223.08189339370728
32,223.08189339370728,4,0.592294454574585,257.0967369227682,223.08189339370728
33,223.08189339370728,4,0.6063406467437744,258.58148678019205,223.45572816165256
34,223.08189339370728,4,0.6214547157287598,252.15537215611636,223.08189339370728
35,223.08189339370728,4,0.6343755722045898,242.9789244754007,223.08189339370728
36,223.08189339370728,4,0.6515543460845947,239.5580636562967,223.08189339370728
37,223.08189339370728,4,0.6664791107177734,237.7459504588016,223.08189339370728
38,223.08189339370728,4,0.6815285682678223,234.95631640570463,223.08189339370728
39,223.08189339370728,4,0.6865465641021729,235.47874622901887,223.08189339370728
40,223.08189339370728,4,0.7105438709259033,250.31090495862827,223.08189339370728
41,223.08189339370728,4,0.7183105945587158,250.75603637823096,223.45572816165256
42,223.08189339370728,4,0.7406363487243652,245.2777446428122,223.45572816165253
43,223.08189339370728,4,0.7567527294158936,242.9455346028636,223.08189339370728
44,221.89645539184102,4,0.7723722457885742,250.29353945750253,221.89645539184102
45,221.89645539184102,4,0.7774879932403564,236.48313682067425,221.89645539184102
46,221.89645539184102,4,0.8013689517974854,231.03990182221955,221.89645539184102
47,221.89645539184102,4,0.8151605129241943,240.4221494291819,221.89645539184102
48,221.89645539184102,4,0.8309590816497803,241.9022079608325,221.89645539184102
49,221.89645539184102,4,0.8407382965087891,241.8180973315156,221.89645539184102
50,221.89645539184102,4,0.8565175533294678,234.56651812203012,221.89645539184102
51,221.89645539184102,4,0.8727219104766846,229.8335219950583,221.89645539184102
52,221.89645539184102,4,0.8778157234191895,250.73542595571035,221.89645539184102
53,221.89645539184102,4,0.8885712623596191,243.31286749382667,221.89645539184102
54,221.89645539184102,4,0.904700756072998,227.13531838148396,221.89645539184102
55,221.89645539184102,4,0.9209184646606445,250.2267926776182,221.89645539184102
56,221.89645539184102,4,0.9369981288909912,235.80506874096,221.89645539184102
57,221.89645539184102,4,0.9541690349578857,233.83718438139402,221.89645539184102
58,221.89645539184102,4,0.9720587730407715,231.47261136494384,221.89645539184102
59,221.89645539184102,4,0.985004186630249,238.3529989038193,221.89645539184102
60,221.89645539184102,4,1.0010712146759033,234.5549100526235,221.89645539184102
61,221.89645539184102,4,1.0010712146759033,243.71644572531108,221.89645539184102
62,221.89645539184102,4,1.017150640487671,234.65848940581037,221.89645539184102
63,221.89645539184102,4,1.0332400798797607,235.0335630293402,221.89645539184102
64,221.89645539184102,4,1.0489296913146973,230.9986151975399,221.89645539184102
65,221.89645539184102,4,1.0736773014068604,235.9850869888099,221.89645539184102
66,221.89645539184102,4,1.0802030563354492,242.32447852165873,221.89645539184102
67,221.89645539184102,4,1.0961337089538574,228.58762107159538,221.89645539184102
68,221.89645539184102,4,1.116236686706543,242.56129953340897,221.89645539184102
69,221.89645539184102,4,1.1280677318572998,234.48688654907264,221.89645539184102
70,221.89645539184102,4,1.1452291011810303,236.8810683320741,221.89645539184102
71,221.89645539184102,4,1.1452291011810303,239.53720631390246,221.89645539184102
72,221.89645539184102,4,1.174417495727539,240.7381509881472,221.89645539184102
73,221.89645539184102,4,1.1786861419677734,242.89431742924535,221.89645539184102
