iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best
0,1736.729215709206,27,0.14371156692504883,1929.1167739595116,1736.729215709206
1,1430.9477285361263,20,0.283022403717041,1743.517101525057,1430.9477285361263
2,1430.9477285361263,20,0.4098198413848877,1603.4929705625877,1461.801609951843
3,1430.9477285361263,20,0.5338070392608643,1553.1141619816565,1458.8690982237445
4,1385.8414610634657,19,0.6467008590698242,1529.9894547073623,1385.8414610634657
5,1385.8414610634657,19,0.7643465995788574,1491.0710548058232,1429.6700083442447
6,1363.2186059922478,17,0.898360013961792,1473.2878018629467,1363.2186059922478
7,1363.2186059922478,17,1.0359206199645996,1462.1411437475167,1381.3810712090328
8,1329.777417055938,18,1.1590943336486816,1441.354470694391,1329.777417055938
9,1329.777417055938,18,1.2838404178619385,1442.0550663120075,1370.323325052754
10,1329.777417055938,18,1.399461030960083,1444.9838447718384,1388.8788696134786
11,1329.777417055938,18,1.518545150756836,1415.8818148858745,1347.5999478467222
12,1329.777417055938,18,1.6484251022338867,1418.9070020035447,1351.5860427734092
13,1328.086548653487,18,1.7715651988983154,1388.5345495605163,1328.086548653487
14,1271.5375159068356,16,1.8808543682098389,1382.7103357776016,1271.5375159068356
15,1271.5375159068356,16,2.002760887145996,1382.5019427762084,1313.9551437903137
16,1271.5375159068356,16,2.1386587619781494,1387.0053073667214,1297.2746748640934
17,1271.5375159068356,16,2.255526304244995,1359.841561889786,1289.707218038508
18,1271.5375159068356,16,2.4060428142547607,1356.3882502633392,1286.4079009613781
19,1247.1242470519635,16,2.5203323364257812,1343.5934347171005,1247.1242470519635
20,1247.1242470519635,16,2.719754695892334,1342.6276522463236,1289.620874892077
21,1247.1242470519635,16,2.8515377044677734,1326.5515635917861,1252.357204567422
22,1247.1242470519635,16,2.9727885723114014,1318.8061681612892,1276.3198661616248
23,1247.1242470519635,16,3.0884921550750732,1321.6004119532129,1259.4969918193412
24,1246.4336130949582,16,3.1994802951812744,1299.9292020719208,1246.4336130949582
25,1246.4336130949582,16,3.320436716079712,1307.6155800722515,1248.114134920397
26,1246.4336130949582,16,3.443478584289551,1303.9407473575122,1254.152016496456
27,1246.041555987045,16,3.566572427749634,1306.55040555187,1246.041555987045
28,1246.041555987045,16,3.6724421977996826,1317.6484480719341,1260.8600694817771
29,1246.041555987045,16,3.7858660221099854,1302.3026247396747,1247.689968212604
30,1242.0369886521662,16,3.9049415588378906,1288.2024358381843,1242.0369886521662
31,1242.0369886521662,16,4.026726484298706,1307.051393821481,1252.3572045674225
32,1242.0369886521662,16,4.139181852340698,1305.557487070545,1265.555247568692
33,1242.0369886521662,16,4.247226238250732,1290.7844826610512,1246.4336130949584
34,1239.3635530388945,16,4.345321893692017,1280.6149470226183,1239.3635530388945
35,1235.8524060359787,16,4.459100246429443,1286.7904795260365,1235.8524060359787
36,1235.8524060359787,16,4.561457872390747,1298.4399991920452,1237.2623159493917
37,1229.174403087829,16,4.670148134231567,1275.9976978374193,1229.174403087829
38,1229.174403087829,16,4.775775671005249,1269.5026080678965,1235.8667325350457
39,1229.174403087829,16,4.881146669387817,1264.095658484021,1229.9288145635148
40,1229.174403087829,16,4.9821083545684814,1279.9134157471617,1235.5817941239522
41,1229.174403087829,16,5.084603309631348,1273.1849218044895,1235.0979945602926
42,1229.174403087829,16,5.187096357345581,1273.4634511154097,1230.9204718758301
43,1229.174403087829,16,5.286646366119385,1273.9165027706554,1235.0979945602928
44,1229.1744030878288,16,5.3854804039001465,1271.6621800922967,1229.1744030878288
45,1229.1744030878288,16,5.484545946121216,1266.431459097094,1229.174403087829
46,1229.1744030878288,16,5.583626747131348,1268.440863673297,1235.097994560293
47,1229.1744030878288,16,5.694154739379883,1266.1038565840977,1235.0979945602933
48,1229.1744030878288,16,5.794734239578247,1260.2335685359938,1231.609336388954
49,1229.1744030878288,16,5.9123945236206055,1261.8270907907267,1229.174403087829
50,1229.1744030878288,16,6.012075424194336,1264.0701444481197,1229.9288145635148
51,1229.1744030878288,16,6.113317012786865,1253.9286558446704,1235.0979945602928
52,1199.1115650265392,15,6.214623689651489,1250.9292100105213,1199.1115650265392
53,1199.1115650265392,15,6.334667921066284,1255.312368585087,1229.9288145635148
54,1199.1115650265392,15,6.446805953979492,1250.7854017007821,1208.820194749861
55,1199.1115650265392,15,6.557045221328735,1256.8081264360058,1228.8244832568264
56,1198.9443829387408,15,6.65994668006897,1256.8447116585476,1198.9443829387408
57,1198.9443829387408,15,6.779202461242676,1260.03485324435,1212.3506261221899
58,1198.9443829387408,15,6.8782079219818115,1265.1286715138908,1209.0301030655794
59,1198.9443829387408,15,6.993602752685547,1241.5901303782323,1202.8455204493914
60,1198.9443829387408,15,7.0932676792144775,1252.3517510872837,1213.0160420693867
61,1198.9443829387408,15,7.1968982219696045,1247.7601967892092,1204.781004437589
62,1198.9443829387408,15,7.303468227386475,1252.5108050033023,1200.4923792038082
63,1197.1925408889533,15,7.410560846328735,1242.5898516076431,1197.1925408889533
64,1193.1879735540756,15,7.525336027145386,1252.914962605533,1193.1879735540756
65,1193.1879735540756,15,7.62851881980896,1253.2511132572001,1193.4808050590568
66,1193.1879735540756,15,7.7336745262146,1237.5555842648687,1198.8730627143923
67,1193.1879735540756,15,7.842405319213867,1241.1547478924622,1193.2184582259918
68,1193.1879735540751,15,7.9499897956848145,1244.7847814835964,1193.1879735540751
69,1193.1879735540751,15,8.058164119720459,1235.6828512669024,1199.1115650265397
70,1193.1879735540751,15,8.152883529663086,1241.3942929228444,1193.1958666479636
71,1193.1879735540751,15,8.257282495498657,1248.2662892442454,1209.9475041513738
72,1191.2689494164897,15,8.356707334518433,1236.106918573046,1191.2689494164897
73,1191.2689494164897,15,8.45668911933899,1240.5659268825834,1193.1879735540754
74,1170.2360212211545,15,8.555338144302368,1236.3442874382677,1170.2360212211545
75,1156.4714854891356,14,8.664678812026978,1237.969708279376,1156.4714854891356
76,1156.4714854891356,14,8.761842489242554,1240.2718266774893,1188.4155302177924
77,1156.4714854891356,14,8.860893249511719,1229.1491258547962,1181.6192956150621
78,1156.4714854891356,14,8.966162204742432,1229.1599768908413,1162.1244650495735
79,1156.4714854891356,14,9.08179235458374,1217.554984708068,1181.6192956150617
80,1156.4714854891356,14,9.179600954055786,1228.3733560049352,1182.4998318392168
81,1156.4714854891356,14,9.27299451828003,1232.886324769738,1175.3097476963715
82,1156.4714854891356,14,9.368034362792969,1208.956552947782,1156.471485489136
83,1156.4714854891356,14,9.46441388130188,1224.881179903006,1156.4714854891356
84,1156.4714854891356,14,9.615316152572632,1205.099290755764,1156.4714854891356
85,1151.4284302408273,14,9.730335474014282,1209.5478583281506,1151.4284302408273
86,1151.4284302408273,14,9.84029221534729,1203.7342991324647,1157.3520217132912
87,1151.4284302408273,14,9.935871601104736,1217.1173350872891,1166.5694272073952
88,1151.4284302408273,14,10.03425908088684,1196.7214650442968,1151.6990421528535
89,1151.4284302408273,14,10.267616987228394,1189.9784261818509,1151.699042152853
90,1151.4284302408273,14,10.365723848342896,1210.2567871352103,1156.4714854891354
91,1151.4284302408273,14,10.458326578140259,1189.769320155507,1151.6990421528528
92,1151.4284302408273,14,10.5633864402771,1191.0104073630457,1156.4714854891356
93,1151.4284302408273,14,10.662893533706665,1197.3386566944787,1151.699042152853
94,1150.547894016672,14,10.758252382278442,1185.9577785333142,1150.547894016672
95,1149.4915353447298,14,10.856674671173096,1188.7486053479975,1149.4915353447298
96,1149.4915353447298,14,10.963391542434692,1195.3435189361,1155.1445149051672
97,1149.4915353447298,14,11.061492204666138,1191.8771258990107,1150.3720715688848
98,1149.4915353447293,14,11.180737972259521,1195.3730220095447,1149.4915353447293
99,1149.4915353447293,14,11.280086517333984,1191.6356223410778,1149.4915353447295
100,1149.4915353447293,14,11.381084680557251,1180.0951568419564,1149.4915353447295
101,1149.4915353447293,14,11.486477851867676,1180.4807828901244,1151.699042152853
102,1145.7754506803894,14,11.599754333496094,1180.6522933232936,1145.7754506803894
103,1145.7754506803894,14,11.719193696975708,1195.2554786930143,1155.1445149051674
104,1145.7754506803894,14,11.830060482025146,1181.655164465613,1156.4714854891354
105,1145.7754506803894,14,11.943919658660889,1180.0551307504124,1149.4915353447293
106,1145.7754506803894,14,12.057569980621338,1178.690211786359,1145.7754506803894
107,1145.7754506803894,14,12.170574426651001,1190.1142133431051,1151.699042152853
108,1143.1614517142432,14,12.277741432189941,1173.6742242928563,1143.1614517142432
109,1143.1614517142432,14,12.371146202087402,1197.55827435932,1156.4714854891354
110,1143.1614517142432,14,12.480108976364136,1191.689055802552,1151.6990421528528
111,1143.1614517142432,14,12.602259874343872,1179.377529678097,1148.8144312746808
112,1143.1614517142432,14,12.708067655563354,1186.1764935885144,1149.4915353447295
113,1143.1614517142432,14,12.805814504623413,1190.1961157906858,1149.4915353447293
114,1143.1614517142432,14,12.899368286132812,1190.9379729020784,1153.586874610964
115,1143.1614517142432,14,12.994696855545044,1174.3610200558298,1148.9902537224682
116,1143.1614517142432,14,13.092499494552612,1192.29420150297,1151.6990421528533
117,1143.1614517142432,14,13.198875427246094,1182.5360693621326,1150.5478940166722
118,1143.1614517142432,14,13.305093050003052,1171.2059853553865,1150.1414018586488
119,1143.1614517142432,14,13.40208101272583,1185.8751000901952,1151.699042152853
120,1143.1614517142432,14,13.49949026107788,1176.4907797550259,1149.4915353447293
121,1143.1614517142432,14,13.598646402359009,1194.9451084218897,1155.1445149051672
122,1143.1614517142432,14,13.694291830062866,1183.5421232654908,1150.5478940166713
123,1143.1614517142432,14,13.793961763381958,1195.7705061196662,1146.097926191619
124,1143.1614517142432,14,13.895135641098022,1190.02674897862,1151.699042152853
125,1143.1614517142432,14,14.013731718063354,1197.95134084973,1151.699042152853
126,1143.1614517142432,14,14.121268510818481,1188.6639491625156,1149.491535344729
127,1143.1614517142432,14,14.227639436721802,1186.9872133091385,1155.1445149051672
128,1143.1614517142432,14,14.342185735702515,1182.6429685028525,1144.7190920084465
129,1143.1614517142432,14,14.442469835281372,1179.381158327851,1153.070334046784
130,1143.1614517142432,14,14.537789344787598,1196.3142021389388,1151.699042152853
131,1143.1614517142432,14,14.641916990280151,1184.0245593890204,1144.7190920084472
132,1143.1614517142432,14,14.735157489776611,1180.877568452754,1150.1414018586493
133,1143.1614517142432,14,14.833886623382568,1185.281421020318,1149.4915353447293
134,1143.1614517142432,14,14.927836418151855,1185.172467647055,1155.1445149051672
135,1143.1614517142432,14,15.02240777015686,1179.3467443578588,1150.3720715688842
136,1143.1614517142432,14,15.118130922317505,1184.6604860309492,1150.1414018586493
137,1143.1614517142432,14,15.2234947681427,1178.9364750056352,1149.491535344729
138,1143.1614517142432,14,15.318818807601929,1177.8130327228218,1144.2178103861854
139,1143.1614517142432,14,15.416743993759155,1182.6139753306963,1147.933895050526
140,1143.1614517142432,14,15.510589122772217,1179.7367798843502,1144.7190920084465
141,1143.1614517142432,14,15.605077981948853,1176.2236688734924,1144.7190920084468
142,1143.1614517142432,14,15.700640201568604,1182.9816393890862,1148.8144312746813
143,1143.1614517142432,14,15.799073219299316,1179.7245973419929,1149.4915353447293
144,1143.1614517142432,14,15.89448094367981,1184.2620866904554,1156.4714854891356
145,1143.1614517142432,14,15.986934185028076,1188.7077254824485,1149.4915353447295
146,1143.1614517142432,14,16.080844402313232,1190.7181808713854,1157.3520217132907
147,1143.1614517142432,14,16.17598819732666,1192.7107564275993,1149.4915353447293
148,1143.1614517142432,14,16.26693320274353,1185.815358691566,1149.4915353447298
149,1143.1614517142432,14,16.363417148590088,1183.897056918684,1150.3720715688846
150,1143.1614517142432,14,16.457013607025146,1172.2881101784196,1145.7754506803888
151,1143.1614517142432,14,16.54973793029785,1186.553780546375,1149.491535344729
152,1143.1614517142432,14,16.645121097564697,1169.8349592674524,1149.4915353447295
153,1143.1614517142432,14,16.740982055664062,1176.1707370986633,1149.49153534473
154,1143.1614517142432,14,16.835779428482056,1190.1075291277205,1151.4284302408266
155,1143.1614517142432,14,16.934529781341553,1181.2859190241084,1149.4915353447295
156,1143.1614517142432,14,17.027788400650024,1179.2854621278236,1150.1414018586493
157,1143.1614517142432,14,17.12834858894348,1187.43333043541,1149.4915353447298
158,1143.1614517142432,14,17.226861715316772,1178.9911906551054,1151.4284302408273
159,1143.1614517142432,14,17.317570447921753,1176.0236184804817,1149.4915353447293
160,1143.1614517142432,14,17.412779331207275,1175.4508535383236,1147.933895050526
161,1143.1614517142432,14,17.507370233535767,1173.3687003058885,1145.7754506803888
162,1143.1614517142432,14,17.602479934692383,1190.1846228817608,1153.5868746109636
163,1143.1614517142432,14,17.703158140182495,1176.4634693378007,1149.4915353447293
164,1143.1614517142432,14,17.79861307144165,1175.4235306533465,1149.4915353447298
165,1143.1614517142432,14,17.89564800262451,1177.948834221062,1149.4915353447295
166,1143.1614517142432,14,17.991066694259644,1177.052919017602,1154.9138451949318
167,1143.1614517142432,14,18.085429430007935,1190.8395826810354,1150.5478940166713
168,1143.1614517142432,14,18.183226346969604,1179.1408727272287,1144.2178103861852
169,1143.1614517142432,14,18.282185554504395,1181.234381154258,1144.7190920084468
170,1143.1614517142432,14,18.378958702087402,1177.979366944303,1144.7190920084468
171,1143.1614517142432,14,18.471450567245483,1183.3689562464494,1151.4284302408269
172,1143.1614517142432,14,18.566439867019653,1185.9544481445353,1151.6990421528528
173,1143.1614517142432,14,18.661744594573975,1180.4461711549854,1146.70145641263
174,1143.1614517142432,14,18.76151180267334,1197.786812774098,1156.4714854891356
175,1143.161451714243,14,18.858766794204712,1175.6553395635096,1143.161451714243
176,1143.161451714243,14,18.953486919403076,1203.0517337104634,1156.4714854891358
177,1143.161451714243,14,19.046974658966064,1181.7133220821088,1149.4915353447295
178,1139.7215062682237,14,19.151917457580566,1177.196566635063,1139.7215062682237
179,1139.7215062682237,14,19.26014232635498,1183.6701609780534,1150.1414018586493
180,1139.7215062682237,14,19.353347301483154,1184.119229230663,1150.1414018586495
181,1139.7215062682237,14,19.452903509140015,1180.4245527234664,1150.5478940166715
182,1139.7215062682237,14,19.55795454978943,1181.3819654698868,1150.141401858649
183,1139.7215062682237,14,19.65774655342102,1179.1803177006173,1150.5478940166713
184,1139.7215062682237,14,19.75345206260681,1182.8033283965792,1150.1414018586493
185,1139.7215062682235,14,19.84646987915039,1185.4291844717975,1139.7215062682235
186,1139.7215062682235,14,19.94237184524536,1183.2711008962458,1141.0484768521917
187,1134.0685267077856,14,20.038965702056885,1173.7674655641522,1134.0685267077856
188,1134.0685267077856,14,20.134369134902954,1179.0236626550934,1141.048476852192
189,1134.0685267077856,14,20.229112148284912,1181.4099344456574,1143.1614517142432
190,1134.0685267077856,14,20.329572916030884,1187.0895140916498,1150.5478940166718
191,1134.0685267077856,14,20.42509698867798,1181.9480138074375,1151.6990421528528
192,1134.0685267077856,14,20.51457929611206,1190.298607191873,1149.49153534473
193,1134.0685267077856,14,20.608976125717163,1169.6420439439355,1143.1614517142432
194,1134.0685267077856,14,20.70602321624756,1185.8157605927142,1144.7190920084468
195,1134.0685267077856,14,20.808348894119263,1184.2884104267637,1150.1414018586497
196,1134.0685267077856,14,20.90145778656006,1183.5462363750069,1150.3720715688848
197,1134.0685267077856,14,20.99570393562317,1181.7587625938131,1145.7754506803892
198,1134.0685267077856,14,21.091748476028442,1174.7158102047601,1141.0484768521915
199,1133.5672450855243,14,21.188612461090088,1179.4035721074936,1133.5672450855243
