iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
15,606.6126827746625,6,3.5774073600769043,709.7624394616658,606.6126827746626,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 2, 6, 7, 1, 4, 0, 5, 3, 0, 11, 12, 8, 0]"
16,606.6126827746625,6,3.7432429790496826,701.7595861937997,632.5388255662693,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 2, 6, 7, 1, 4, 0, 5, 3, 0, 11, 12, 8, 0]"
17,591.46854890195,6,3.894806146621704,684.2586382600254,591.46854890195,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
18,591.46854890195,6,4.051602602005005,686.3178366415635,603.5692321125833,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
19,591.46854890195,6,4.233025312423706,674.5890550572797,591.4685489019503,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
20,591.46854890195,6,4.367985486984253,669.8891019061066,606.6126827746625,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
21,591.46854890195,6,4.5332159996032715,649.7543759253018,591.46854890195,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
22,591.46854890195,6,4.6633899211883545,662.8570041158112,591.46854890195,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
23,591.46854890195,6,4.838937997817993,657.7383648219477,591.4685489019503,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 11, 12, 8, 0, 22, 20, 25, 24, 0, 2, 6, 7, 0, 21, 23, 19, 18, 0]"
24,578.1416615798266,6,4.965380907058716,654.5836063642298,578.1416615798266,"[0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 3, 1, 4, 0, 2, 6, 7, 0, 11, 12, 8, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0]"
25,570.0859661564757,6,5.134980201721191,655.4345070008765,570.0859661564757,"[0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 8, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 11, 12, 0]"
26,570.0859661564757,6,5.270814418792725,637.8003878646322,570.0859661564758,"[0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 10, 13, 17, 0, 5, 8, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 11, 12, 0]"
27,567.1008765904921,6,5.426009178161621,654.9044138532157,567.1008765904921,"[0, 2, 6, 7, 3, 1, 4, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 12, 11, 10, 13, 17, 0, 14, 15, 16, 9, 0, 5, 8, 0]"
28,567.1008765904921,6,5.556130886077881,641.2441467015686,570.0859661564757,"[0, 2, 6, 7, 3, 1, 4, 0, 22, 20, 25, 24, 0, 21, 23, 19, 18, 0, 12, 11, 10, 13, 17, 0, 14, 15, 16, 9, 0, 5, 8, 0]"
29,553.7739892683686,6,5.714513778686523,614.2231808225703,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 21, 23, 19, 18, 25, 24, 0, 5, 8, 0, 22, 20, 0, 14, 15, 16, 9, 0]"
30,553.7739892683686,6,5.873600244522095,636.8865816027007,556.7590788343523,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 21, 23, 19, 18, 25, 24, 0, 5, 8, 0, 22, 20, 0, 14, 15, 16, 9, 0]"
31,553.7739892683685,6,6.001247406005859,607.342077932903,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
32,553.7739892683685,6,6.154504060745239,614.1542414782638,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
33,553.7739892683685,6,6.283971786499023,617.1069097276943,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
34,553.7739892683685,6,6.43074369430542,619.0854085304624,567.1008765904921,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
35,553.7739892683685,6,6.559896230697632,622.3355197780544,556.7590788343521,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
36,553.7739892683685,6,6.7105395793914795,620.9262557708581,556.7590788343521,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
37,553.7739892683685,6,6.841190814971924,597.4048260734114,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
38,553.7739892683685,6,6.9955055713653564,612.1671023441539,556.7590788343521,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
39,553.7739892683685,6,7.1241724491119385,602.5458651994638,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
40,553.7739892683685,6,7.278198003768921,602.1987492161714,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
41,553.7739892683685,6,7.403218030929565,590.008053718543,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
42,553.7739892683685,6,7.553337335586548,589.715713272681,556.7590788343521,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
43,553.7739892683685,6,7.706707239151001,592.8086395825185,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 2, 6, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 5, 8, 0]"
44,550.0243924995289,6,7.859646797180176,603.7568031394853,550.0243924995289,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
45,550.0243924995289,6,7.990384817123413,597.3148535142717,553.0094820655123,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
46,550.0243924995289,6,8.13552737236023,606.1405104313701,550.0243924995289,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
47,550.0243924995289,6,8.25938367843628,587.9770207613218,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
48,550.0243924995289,6,8.410540103912354,595.8739875649662,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
49,550.0243924995289,6,8.534093618392944,580.9366982768628,553.0094820655124,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
50,550.0243924995289,6,8.676550388336182,586.1740789940621,553.7739892683686,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
51,550.0243924995289,6,8.800926923751831,593.11766354525,553.7739892683686,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
52,550.0243924995289,6,8.953410863876343,583.4058182205906,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
53,550.0243924995289,6,9.074273347854614,585.0457401316467,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
54,550.0243924995289,6,9.220025539398193,583.8496680111697,553.0094820655124,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 2, 6, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0]"
55,550.0243924995287,6,9.347957611083984,585.328779192879,550.0243924995287,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
56,550.0243924995287,6,9.496559619903564,576.1229419267852,550.0243924995287,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
57,550.0243924995287,6,9.619014978408813,589.3648176378571,550.0243924995287,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
58,550.0243924995287,6,9.766812801361084,584.2791707323606,550.0243924995289,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
59,550.0243924995287,6,9.89055848121643,591.3867250560144,553.7739892683686,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
60,550.0243924995287,6,10.04129958152771,579.0480536801601,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
61,550.0243924995287,6,10.16457748413086,572.3602450306167,550.0243924995287,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
62,550.0243924995287,6,10.318668842315674,574.8862039526949,553.7739892683685,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
63,550.0243924995287,6,10.44376015663147,580.4953372427717,550.0243924995289,"[0, 5, 8, 7, 3, 1, 4, 0, 12, 11, 10, 13, 17, 0, 21, 23, 19, 18, 25, 24, 0, 14, 15, 16, 9, 0, 22, 20, 0, 2, 6, 0]"
64,550.0243924995286,6,10.594103336334229,568.1186245077229,550.0243924995286,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
65,550.0243924995286,6,10.718950510025024,575.8405026926556,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
66,550.0243924995286,6,10.870393514633179,578.4683686984206,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
67,550.0243924995286,6,10.99673843383789,585.6992425241094,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
68,550.0243924995286,6,11.146708726882935,584.3138145347297,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
69,550.0243924995286,6,11.267774105072021,576.5497948063673,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
70,550.0243924995286,6,11.422156572341919,583.6056183028612,556.7590788343522,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
71,550.0243924995286,6,11.54582667350769,576.0717002300465,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
72,550.0243924995286,6,11.692641735076904,592.6351187096013,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
73,550.0243924995286,6,11.820230484008789,579.2973628896074,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
74,550.0243924995286,6,11.96741795539856,570.0053082528204,550.0243924995286,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
75,550.0243924995286,6,12.085284948348999,582.4015350472318,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
76,550.0243924995286,6,12.231395959854126,583.4006199681503,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
77,550.0243924995286,6,12.354023933410645,574.0606401193238,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
78,550.0243924995286,6,12.505094051361084,584.3643213084813,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
79,550.0243924995286,6,12.626743793487549,576.5576019158981,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
80,550.0243924995286,6,12.783746480941772,576.5795102125016,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
81,550.0243924995286,6,12.906398057937622,577.4527904315439,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
82,550.0243924995286,6,13.05605936050415,572.8827361812771,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
83,550.0243924995286,6,13.17648696899414,574.525569417779,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
84,550.0243924995286,6,13.320641994476318,577.3407232440034,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
85,550.0243924995286,6,13.448312282562256,581.5088300575582,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
86,550.0243924995286,6,13.593426942825317,575.2697978906693,550.0243924995289,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
87,550.0243924995286,6,13.715624570846558,574.4605359605315,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
88,550.0243924995286,6,13.853970050811768,574.5924942247163,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
89,550.0243924995286,6,13.980620861053467,573.4345347384569,550.0243924995286,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
90,550.0243924995286,6,14.127157211303711,571.4121542403316,553.0094820655122,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
91,550.0243924995286,6,14.337263107299805,587.4321462056058,553.0094820655122,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
92,550.0243924995286,6,14.484486818313599,575.9462124076074,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
93,550.0243924995286,6,14.608846426010132,568.3192784666498,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
94,550.0243924995286,6,14.762426853179932,586.6528689787232,553.7739892683686,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
95,550.0243924995286,6,14.931053161621094,577.4436820679391,553.7739892683687,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
96,550.0243924995286,6,15.105022430419922,568.7037171831645,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
97,550.0243924995286,6,15.237277269363403,571.5239645863827,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
98,550.0243924995286,6,15.407530069351196,566.1738118336399,553.7739892683687,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
99,550.0243924995286,6,15.544749975204468,574.3322445399107,553.7739892683685,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
100,550.0243924995286,6,15.697314977645874,580.0593070952586,553.0094820655123,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
101,550.0243924995286,6,15.867151260375977,578.5355767303622,550.0243924995287,"[0, 12, 11, 10, 13, 17, 0, 5, 8, 7, 3, 1, 4, 0, 14, 15, 16, 9, 0, 21, 23, 19, 18, 25, 24, 0, 22, 20, 0, 2, 6, 0]"
