iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best
0,1789.849497490586,18,0.1283252239227295,2024.1780639733915,1789.849497490586
1,1610.3422787456216,15,0.23827052116394043,1801.1679193525772,1610.3422787456216
2,1468.611774013203,14,0.35172510147094727,1743.7943991039817,1468.611774013203
3,1356.898705037854,14,0.4493560791015625,1565.905433178879,1356.898705037854
4,1356.898705037854,14,0.551995038986206,1565.182837621691,1378.0720887719274
5,1290.0486374887914,11,0.6540381908416748,1476.3477998088867,1290.0486374887914
6,1290.0486374887914,11,0.7539064884185791,1497.6641917936997,1319.3029101177492
7,1204.8729830014236,11,0.8555169105529785,1434.9084621278212,1204.8729830014236
8,1204.8729830014236,11,0.951693058013916,1464.9616008033222,1331.804612803209
9,1204.8729830014236,11,1.0632154941558838,1426.0317169855557,1237.8193340886005
10,1204.8729830014236,11,1.1695630550384521,1373.341514279277,1245.3869467999273
11,1165.622474401626,11,1.2680878639221191,1371.9680942171801,1165.622474401626
12,1111.4759541477506,10,1.3688151836395264,1316.6977075798927,1111.4759541477506
13,1111.4759541477506,10,1.4750666618347168,1384.8244502293587,1212.2169546172945
14,1111.4759541477506,10,1.5632965564727783,1348.3644406505969,1169.6609499744402
15,1075.2493043596512,9,1.665299892425537,1263.9494996520534,1075.2493043596512
16,1075.2493043596512,9,1.7644884586334229,1339.4334426049647,1177.769340606951
17,1075.2493043596512,9,1.8730964660644531,1298.487870234762,1163.0577431259655
18,1075.2493043596512,9,1.9670007228851318,1299.8722890266858,1176.5833188755491
19,1075.2493043596512,9,2.0687096118927,1266.7702858573566,1136.7021721421875
20,1075.2493043596512,9,2.1596169471740723,1324.8739586862378,1119.3879691326188
21,1075.2493043596512,9,2.2424135208129883,1274.6550452881875,1133.45763769899
22,1075.2493043596512,9,2.3316006660461426,1255.3418093631542,1128.2084474601959
23,1075.2493043596512,9,2.42500376701355,1294.5069055064712,1125.1296512316917
24,1075.2493043596512,9,2.509467124938965,1232.19363106029,1079.322460214862
25,1028.7877904335658,8,2.5978941917419434,1238.398358251779,1028.7877904335658
26,1028.7877904335658,8,2.6895909309387207,1229.9665708692992,1041.3681507224712
27,1028.7877904335658,8,2.7740838527679443,1214.16259934672,1080.1363398621709
28,1028.7877904335658,8,2.857481002807617,1210.3768549029487,1083.0965368907111
29,1028.7877904335658,8,2.9516143798828125,1212.6741321527193,1079.5651692781087
30,1028.7877904335658,8,3.035940408706665,1217.2533255771637,1038.6597923386112
31,1028.7877904335658,8,3.122030019760132,1207.2092887564777,1063.9198790092973
32,1028.7877904335658,8,3.209315776824951,1216.1593014427197,1063.7951991133116
33,1028.7877904335658,8,3.294334650039673,1194.8228250845,1083.9227627920573
34,1015.0494787912991,9,3.398157835006714,1196.2013652991272,1015.0494787912991
35,1015.0494787912991,9,3.485903263092041,1233.1155920093058,1090.1998677070528
36,1015.0494787912991,9,3.5702953338623047,1185.2776056170692,1065.2068307658687
37,1015.0494787912991,9,3.6588633060455322,1187.1762930012615,1032.477111532514
38,1015.0494787912991,9,3.747873544692993,1160.7495878571658,1034.9012149234813
39,1015.0494787912991,9,3.8324153423309326,1198.709538200275,1026.2139485457078
40,1015.0494787912991,9,3.9144279956817627,1142.4178897560596,1031.0494021195975
41,1015.0494787912991,9,3.9973695278167725,1165.0040710305827,1042.1322026602475
42,1015.0494787912991,9,4.084144592285156,1218.071689462517,1056.386197991357
43,1015.0494787912991,9,4.169638633728027,1166.6236026640486,1021.091934864877
44,1015.0494787912991,9,4.253636837005615,1117.3246628311858,1033.675113036976
45,1015.0494787912991,9,4.335547924041748,1159.9251999544679,1052.3572994794224
46,1015.0494787912991,9,4.417280673980713,1145.8074931996985,1041.8515147663193
47,1015.0494787912991,9,4.499752044677734,1161.3159905314596,1072.7883550851366
48,1015.0494787912991,9,4.585230112075806,1160.3129383191044,1056.8971856114906
49,986.2752531644157,8,4.692116737365723,1167.5100632430865,986.2752531644157
50,986.2752531644157,8,4.780764102935791,1134.219889540847,1045.9704602605289
51,986.2752531644157,8,4.866615295410156,1144.4275762729135,1027.808953300837
52,986.2752531644157,8,4.953709840774536,1150.9047275689668,1047.5388874929904
53,986.2752531644155,8,5.048029899597168,1119.2409544334241,986.2752531644155
54,986.2752531644155,8,5.142403602600098,1151.9087899083192,1042.1322026602472
55,986.2752531644155,8,5.231960773468018,1110.1684327934495,990.9434113960926
56,986.2752531644155,8,5.318669319152832,1116.6054161238494,1022.7392897718387
57,953.7858444627244,8,5.412910223007202,1094.143111578462,953.7858444627244
58,953.7858444627244,8,5.500784158706665,1091.5979701616484,991.2568755804765
59,953.7858444627244,8,5.585539102554321,1124.600675023264,1036.6921851212328
60,953.7858444627244,8,5.672856092453003,1097.3738337356128,977.1175222114967
61,953.7858444627244,8,5.7681005001068115,1107.3048419521278,1019.4311488926437
62,953.7858444627244,8,5.853549957275391,1122.068540995819,986.275253164416
63,953.7858444627244,8,5.935537338256836,1098.7493229592756,990.9434113960929
64,953.7858444627244,8,6.0214080810546875,1059.7589727283087,989.7914839732593
65,949.1176862310475,8,6.104202032089233,1107.2290844720621,949.1176862310475
66,949.1176862310475,8,6.18455958366394,1073.8553366351955,986.2752531644157
67,949.1176862310473,8,6.268449544906616,1099.1944868597652,949.1176862310473
68,949.1176862310473,8,6.353378534317017,1092.322809155197,990.9434113960931
69,949.1176862310473,8,6.43767786026001,1077.013123826965,953.7858444627246
70,949.1176862310473,8,6.539357423782349,1092.7763418680029,953.7858444627246
71,949.1176862310473,8,6.644328832626343,1075.1709049181384,953.7858444627246
72,949.1176862310473,8,6.7316553592681885,1075.458848337403,949.1176862310473
73,949.1176862310473,8,6.811363935470581,1078.8837612041311,953.1069971037257
74,949.1176862310473,8,6.896068811416626,1094.6698645943684,985.256038669422
75,949.1176862310473,8,6.979848623275757,1070.0696275105997,953.7858444627244
76,949.1176862310473,8,7.058702230453491,1055.3605744129013,949.1176862310475
77,949.1176862310473,8,7.136895179748535,1078.3896550604577,957.7751553354029
78,949.1176862310473,8,7.2200117111206055,1044.1116171319413,953.7858444627246
79,949.1176862310473,8,7.30009388923645,1039.2426717060168,953.7858444627245
80,949.1176862310473,8,7.383335113525391,1074.0566617902289,984.8318930295407
81,949.1176862310473,8,7.465479135513306,1068.4062206741128,949.1176862310473
82,949.1176862310473,8,7.549023151397705,1086.2589964831143,977.4019574785092
83,949.1176862310473,8,7.62808084487915,1040.0776961613774,953.7858444627246
84,949.1176862310473,8,7.719275951385498,1084.4250305885303,979.8413861402729
85,949.1176862310473,8,7.815359115600586,1064.8653321440931,953.7858444627248
86,949.1176862310473,8,7.89373517036438,1053.7980998314245,953.7858444627243
87,949.1176862310473,8,7.973735094070435,1072.4119585223857,949.1176862310475
88,949.1176862310473,8,8.056671142578125,1064.1304591764044,953.7858444627243
89,949.1176862310473,8,8.13681173324585,1052.7554560443855,949.1176862310473
90,949.1176862310473,8,8.216992616653442,1046.9300910405395,953.7858444627246
91,949.1176862310473,8,8.301900386810303,1041.7453226147256,949.1176862310474
92,949.1176862310473,8,8.391838550567627,1070.5237512509102,980.8685683316728
93,949.1176862310473,8,8.47845721244812,1067.4407258192398,980.5878804377447
94,949.1176862310473,8,8.555060148239136,1044.9601275928112,959.6520041988632
95,949.1176862310473,8,8.64077615737915,1041.2603193403147,949.1176862310473
96,949.1176862310473,8,8.725194215774536,1039.103436303835,953.7858444627246
97,949.1176862310473,8,8.802653551101685,1039.0987032797689,953.7858444627243
98,949.1176862310473,8,8.883364200592041,1053.6282803414267,990.2645640370943
99,949.1176862310473,8,8.965242385864258,1038.8670479281218,953.7858444627245
100,949.1176862310472,8,9.047943115234375,1063.8129671644535,949.1176862310472
101,949.1176862310472,8,9.134263038635254,1056.9766619689437,953.7858444627248
102,949.1176862310472,8,9.226853370666504,1066.0062529970667,949.1176862310474
103,949.1176862310472,8,9.31337857246399,1070.6027318800495,957.7751553354034
104,949.1176862310472,8,9.410972833633423,1076.9795650807089,1009.3175117993998
105,949.1176862310472,8,9.490622520446777,1063.3904328953588,986.2752531644156
106,949.1176862310472,8,9.568984746932983,1057.2318137056468,953.7858444627246
107,949.1176862310472,8,9.65298581123352,1074.7499522080475,949.1176862310473
108,949.1176862310472,8,9.732024192810059,1061.1093050593875,953.7858444627243
109,949.1176862310472,8,9.80691909790039,1076.949832653228,982.6186525175888
110,949.1176862310472,8,9.887542247772217,1040.4860687193755,980.8685683316729
111,949.1176862310472,8,9.96729564666748,1054.0781866456853,953.7858444627246
112,949.1176862310472,8,10.047144889831543,1051.2687744171794,985.2560386694219
113,949.1176862310472,8,10.127020120620728,1030.50885060624,953.7858444627245
114,949.1176862310472,8,10.203762769699097,1036.5219559455668,949.1176862310473
115,949.1176862310472,8,10.28221321105957,1050.552858815814,980.5878804377448
116,949.1176862310472,8,10.364879369735718,1061.7374777205503,975.7903544246866
117,949.1176862310472,8,10.448686838150024,1039.579257156563,949.1176862310475
118,949.1176862310472,8,10.52638053894043,1061.0011174159752,953.7858444627246
119,949.1176862310472,8,10.603047370910645,1039.267240735379,949.1176862310474
120,949.1176862310472,8,10.681981801986694,1065.9267150222854,953.7858444627245
121,949.1176862310472,8,10.763800621032715,1041.7029247313437,949.1176862310472
122,949.1176862310472,8,10.844187259674072,1059.7746980369384,985.2560386694219
123,949.1176862310472,8,10.923858165740967,1062.816006460806,953.7858444627243
124,949.1176862310472,8,11.001370906829834,1050.3685030012196,980.1254839485014
125,949.1176862310472,8,11.081876754760742,1079.3130171652049,957.7751553354032
126,949.1176862310472,8,11.16267204284668,1061.188622452591,984.7936421801786
127,949.1176862310472,8,11.242277145385742,1055.3269489823695,980.5878804377446
128,949.1176862310472,8,11.320863962173462,1051.6652662471856,953.7858444627244
129,949.1176862310472,8,11.405381917953491,1064.6606469434296,949.1176862310474
130,949.1176862310472,8,11.486382961273193,1059.2332128859111,953.7858444627244
