iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best
0,2556.914779229942,36,0.3337562084197998,3164.070435368774,2556.914779229942
1,1930.1732790072235,27,0.6090831756591797,2350.1642535717456,1930.1732790072235
2,1904.707252099558,25,0.8732845783233643,2197.387543537561,1904.707252099558
3,1667.3188975447902,23,1.1350536346435547,1989.1029711446565,1667.3188975447902
4,1658.6061840941218,22,1.4456875324249268,1890.5519002354783,1658.6061840941218
5,1658.6061840941218,22,1.7227904796600342,1901.2029169919351,1700.622991394445
6,1487.0803943056776,20,2.011457681655884,1816.9091324396443,1487.0803943056776
7,1487.0803943056776,20,2.265265703201294,1721.6566712402018,1515.130402936143
8,1487.0803943056776,20,2.6074917316436768,1667.8472256239966,1489.6012578436616
9,1373.7356176896428,20,2.9030442237854004,1665.1904732479366,1373.7356176896428
10,1373.7356176896428,20,3.169208526611328,1621.4394576411298,1438.8607574021728
11,1321.7376439400457,19,3.471712350845337,1564.4220983311566,1321.7376439400457
12,1321.7376439400457,19,3.754521608352661,1504.2092574745525,1344.8292745659069
13,1316.10749360542,18,4.299241781234741,1489.352625578294,1316.10749360542
14,1208.0752348468852,18,4.661590576171875,1446.3692003110673,1208.0752348468852
15,1208.0752348468852,18,5.264942646026611,1480.4783811669565,1305.707426372487
16,1208.0752348468852,18,5.627589702606201,1443.1324109212464,1299.0392565093302
17,1208.0752348468852,18,5.95354700088501,1448.9220961978922,1217.8550912735236
18,1204.4056781923443,18,6.296752691268921,1440.8814413252082,1204.4056781923443
19,1178.3480169706813,17,6.678351640701294,1405.088707611094,1178.3480169706813
20,1178.3480169706813,17,7.0110838413238525,1387.216633422703,1205.643901745768
21,1178.3480169706813,17,7.3360865116119385,1384.6690039320827,1222.2668398982848
22,1178.3480169706813,17,7.650550127029419,1390.021078799451,1228.3084005919625
23,1178.3480169706813,17,7.976648569107056,1369.5188726228018,1191.4484459255407
24,1178.3480169706813,17,8.309740543365479,1401.8571448215941,1202.6537067089341
25,1178.3480169706813,17,8.634338140487671,1357.3557548687934,1205.15240427632
26,1127.207495891777,18,8.975512504577637,1337.3324264901696,1127.207495891777
27,1127.207495891777,18,9.297912836074829,1347.2992228367723,1242.7489823930064
28,1127.207495891777,18,9.622363567352295,1345.7622542783758,1164.0376084810785
29,1127.207495891777,18,9.987872838973999,1347.7606080339588,1211.445606386861
30,1127.207495891777,18,10.309868574142456,1321.096374495772,1213.745971560069
31,1127.207495891777,18,10.632357835769653,1317.6909258321537,1180.3874106383903
32,1127.207495891777,18,10.969444751739502,1361.3547061730787,1225.3213738274721
33,1127.207495891777,18,11.295390844345093,1290.213147291018,1133.9417972858907
34,1127.207495891777,18,11.627847909927368,1292.3209600208925,1138.6594258830905
35,1127.207495891777,18,11.956967115402222,1298.8793608261692,1146.2118208263848
36,1127.207495891777,18,12.330220699310303,1320.2336573497307,1175.4503359105854
37,1127.207495891777,18,12.646385431289673,1290.0084423517324,1133.8957097067478
38,1127.207495891777,18,12.971698522567749,1320.3389718829292,1207.2018441330774
39,1127.207495891777,18,13.28848671913147,1354.4845367686805,1171.3738967439408
40,1127.207495891777,18,13.607567548751831,1301.1428161894303,1160.7140914217744
41,1127.207495891777,18,13.937597274780273,1310.8146730286148,1144.2337627160825
42,1127.207495891777,18,14.265726327896118,1294.6650712049288,1147.9326381293317
43,1127.207495891777,18,14.602649688720703,1310.126922719493,1210.0549403054545
44,1127.207495891777,18,14.920588970184326,1271.7608133077126,1166.1657785567952
45,1127.207495891777,18,15.243091106414795,1289.773725814644,1170.3581819134145
46,1127.207495891777,18,15.597843647003174,1313.9442501701585,1162.6488438709769
47,1127.207495891777,18,15.912542581558228,1300.4748306303363,1198.9603455831214
48,1127.207495891777,18,16.23388671875,1303.3123145593459,1214.4577297128396
49,1127.207495891777,18,16.570096254348755,1284.7662581228522,1184.119916284558
50,1127.207495891777,18,16.92440938949585,1304.1252389347578,1198.2109063683106
51,1127.207495891777,18,17.27633261680603,1290.0812531369845,1164.4546136333793
52,1127.207495891777,18,17.60591721534729,1292.2776380338842,1145.5995488419867
53,1127.207495891777,18,17.95947575569153,1276.195094410441,1132.207718835002
54,1127.207495891777,18,18.303670167922974,1285.0514097146738,1157.387588123962
55,1127.207495891777,18,18.700749397277832,1276.766014666565,1182.1841003792654
56,1127.207495891777,18,19.016398429870605,1287.8880949582021,1199.1364739994742
57,1127.207495891777,18,19.440152406692505,1314.9970962121565,1223.83346571148
58,1127.207495891777,18,19.806477546691895,1285.4151405915868,1145.5006664591695
59,1127.207495891777,18,20.18913221359253,1278.4328108311954,1175.1091658438852
60,1127.207495891777,18,20.516897439956665,1305.8266623831937,1242.2539190357754
61,1127.207495891777,18,20.833017587661743,1298.4725704219356,1237.871187575402
62,1127.207495891777,18,21.229209184646606,1284.438284207987,1197.6057156045795
63,1127.207495891777,18,21.553950786590576,1259.0205929557603,1128.0041737921358
64,1127.207495891777,18,21.878963947296143,1272.6615002282965,1154.03636606522
65,1127.207495891777,18,22.193164110183716,1251.1305374977276,1156.025255959847
66,1127.207495891777,18,22.517026662826538,1303.8121455088992,1172.3157330714969
67,1127.207495891777,18,22.837623119354248,1261.6682320285825,1135.7148347481739
68,1127.207495891777,18,23.173616886138916,1278.0192559800566,1183.5747317263501
69,1127.207495891777,18,23.525824069976807,1274.7377382527404,1214.4546452991929
70,1127.207495891777,18,23.892760515213013,1283.9958075031318,1192.4730779569375
71,1127.207495891777,18,24.208065271377563,1297.106658107336,1147.4248134020568
